,nombreestablecimiento,Primary,Secondary,Middle,Preschool,Childcare,bilingual,public,lat,lon
1635,INST FONTIBON                                                                                       ,True,False,False,True,False,True,False,4.6926556,-74.120181
1636,JARD INF LETRAS Y ARTES                                                                             ,False,True,False,True,False,False,False,4.7240205,-74.0381482
1637,LIC ROCELY                                                                                          ,True,True,True,False,False,False,False,4.7664325,-74.0569943
1638,COLEGIO TECNISISTEMAS,False,True,True,False,False,False,False,4.6876634,-74.1286253
1639,NUEVO LIC SAN EDUARDO                                                                               ,True,False,False,True,False,False,False,4.7069211,-74.102323
1640,PREESCOLAR MUNDO MAGICO ABC,False,False,False,True,False,False,False,4.6609875,-74.0790617
1641,COL PARA HIJOS EMPLEADOS CONTRALORIA GRAL REP (COTRANAL)                                            ,True,True,True,True,False,False,False,4.6482608,-74.08201199999999
1642,FUNDACIÓN SANTO TOMAS DE AQUINO - FUSANTEC,True,True,True,False,False,False,False,4.599705999999999,-74.16557490000001
1643,GIMN SAN LUIS SIGLO XXI                                                                             ,True,True,False,True,False,True,False,4.7415218,-74.10604889999999
1644,COLEGIO REPUBLICA EE.UU DE AMERICA (IED),True,True,True,True,False,False,True,4.5852697,-74.1057512
1645,COLEGIO PADRE MANYANET - BOGOTA,True,True,True,True,False,False,False,4.692828,-74.11061029999999
1646,LIC GUERNIKA                                                                                        ,True,True,False,True,False,True,False,4.5911913,-74.1659103
1647,COL REAL DE CUNDINAMARCA                                                                            ,True,True,True,True,False,True,False,4.707523699999999,-74.1168112
1648,LIC SANTA PAULA DEL SUR                                                                             ,True,True,False,True,False,True,False,4.710988599999999,-74.072092
1649,LIC NUEVA BELGICA,False,False,False,True,False,False,False,4.7204944,-74.1101845
1650,LIC PEDAG ANDINO DEL SUR                                                                            ,True,False,False,True,False,True,False,4.4958371,-74.1147153
1651,COLEGIO VILLA RICA  (IED),True,True,True,True,False,False,True,4.5760768,-74.1361589
1652,COLEGIO ANTONIO VAN UDEN  (IED),True,True,True,True,False,False,True,4.6889873,-74.1585559
1653,COLEGIO MARCO TULIO FERNANDEZ (IED),True,True,True,True,False,False,True,4.6743524,-74.10213329999999
1654,JARD INF NUESTRO HONGUITO                                                                           ,False,False,False,True,False,True,False,4.6278705,-74.1282593
1655,COLEGIO LA MERCED (IED),True,True,True,True,False,False,True,4.606926200000001,-74.0839937
1657,LIC LA FORTALEZA                                                                                    ,True,False,True,True,False,False,False,4.542189599999999,-74.0973056
1658,GIMN COLOMBO ANDINO,True,True,True,True,False,False,False,4.6063323,-74.15671320000001
1659,COL BILING CLERMONT,True,True,True,True,False,True,False,4.6243937,-74.1415744
1660,ALLEGRO PREESC                                                                                      ,False,False,False,True,False,False,False,4.714674899999999,-74.0367827
1661,COL SAN JOSE DE CAFASSO                                                                             ,True,False,False,True,False,True,False,4.585882499999999,-74.1354009
1662,COL BRITANICO SEDE KENNEDY,False,True,True,False,False,True,False,4.566881899999999,-74.0938869
1663,INST SAN FERNANDO FERRINI  SEDE CEDRITOS,True,True,True,False,False,False,False,4.717859799999999,-74.041189
1664,INST PSICOPEDAG ROSAL DE SUBA                                                                       ,True,True,True,True,False,True,False,4.7304751,-74.0932022
1665,CENT EDUC LOMBARDIA                                                                                 ,True,True,True,True,False,False,False,4.747545,-74.099122
1666,LIC DE DESARROLLO INFANTIL NUEVO COLOMBIANITO                                                       ,True,True,False,True,False,False,False,4.7224698,-74.0905859
1667,COLEGIO LA GAITANA (IED),True,True,True,True,False,False,True,4.742168400000001,-74.1084423
1668,LIC DE OXFORD                                                                                       ,True,True,True,True,False,True,False,4.7105459,-74.06645739999999
1669,COL EL ESCORIAL                                                                                     ,True,True,True,True,False,False,False,4.7043021,-74.1105041
1670,INST INGABO SEDE RESTREPO                                                                           ,True,True,True,False,False,False,False,4.608668,-74.0805845
1671,COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED),True,True,True,True,False,False,True,4.6865831,-74.0830904
1672,LIC DAMFUS                                                                                          ,True,True,True,True,False,True,False,4.5937599,-74.1394936
1673,GIMN PSICOPEDAG SAN SEBASTIAN                                                                       ,True,False,False,True,False,True,False,4.6449709,-74.1477649
1674,LIC CONTADORA                                                                                       ,True,True,True,True,False,False,False,4.575582199999999,-74.1532636
1675,LICEO TÉCNICO BILINGÜE PAULO FREIRE,True,True,True,True,False,True,False,4.7576579,-74.0863747
1676,INST SUSANA WESLEY                                                                                  ,True,True,True,True,False,False,False,4.5042154,-74.1128091
1677,JARDIN INFANTIL GOTICAS DE ILUSIONES,False,False,False,True,False,False,False,4.715469700000001,-74.11460199999999
1678,COLEGIO ALMIRANTE PADILLA (IED),True,True,True,True,False,False,True,4.5138251,-74.0892509
1679,COL CALASANZ                                                                                        ,True,True,True,True,False,False,False,4.754656400000001,-74.0427496
1680,LIC SANTA CATALINA DE SIENA,True,False,False,True,False,False,False,4.6219524,-74.1679782
1681,COLEGIO SAN JOSE SUR ORIENTAL (IED),True,True,True,True,False,False,True,4.565478,-74.110622
1682,COL COLOMBO CIENCIAS                                                                                ,False,False,False,True,False,False,False,4.5886622,-74.1654468
1683,LIC  ERNESTO CARDENAL                                                                               ,True,True,True,True,False,True,False,4.6108857,-74.2030173
1684,JARD INF LA ISLA DEL SOL,True,False,False,True,False,False,False,4.590987999999999,-74.1554629
1685,COLEGIO NIDIA QUINTERO DE TURBAY (IED),True,True,True,True,False,False,True,4.7022648,-74.1083689
1686,LIC MIX LOS CENTAUROS                                                                               ,True,True,True,True,False,True,False,4.5062094,-74.1048407
1687,COLEGIO LA CHUCUA (IED),True,True,True,True,False,False,True,4.6040098,-74.1487032
1688,LIC ARCO IRIS                                                                                       ,False,False,False,True,False,True,False,4.733912999999999,-74.05473409999999
1689,COLEGIO GLENN DOMAN,True,True,True,True,False,False,False,4.6062652,-74.1424783
1690,LIC MODERNO MUNDO NET                                                                               ,True,False,False,True,False,True,False,4.7419189,-74.0991591
1691,ACADEMIA REAL PARA NIÑOS,True,False,False,False,False,False,False,4.6349466,-74.1703737
1692,COL PARROQ SANTA ISABEL DE HUNGRIA                                                                  ,True,True,True,True,False,False,False,4.598402099999999,-74.12946079999999
1693,GIMN ISRAEL,True,True,True,True,False,False,False,4.5909692,-74.1597031
1694,LIC  ANTONIO DE TOLEDO                                                                              ,True,True,True,True,False,False,False,4.600594399999999,-74.19162
1695,COL PSICOPEDAG MONSEÑOR JAIME ALBERTO BONILLA NIETO,True,True,False,True,False,False,False,4.6136952,-74.12963239999999
1696,COL SAN SIMON                                                                                       ,True,True,True,True,False,True,False,4.7513158,-74.0511365
